anchor_cell	prox_cell	distance	angle	idx_bin	idx	anchor_cell_ct	prox_cell_ct	sample
TMA1_aefpdeib-1	TMA1_aefoepjb-1	56.6187843801855	260.739460416565	5	1	Tumor1	L3	UPN248-A2
TMA1_cohahdkf-1	TMA1_aefoepjb-1	14.5328931638281	57.1428630760981	1	1	Tumor1	L3	UPN248-A2
TMA1_cohaidcj-1	TMA1_aefoepjb-1	10.0329079995796	157.73566715525	3	1	Tumor2	L3	UPN248-A2
TMA1_aefoepjb-1	TMA1_aefpdeib-1	56.6187843801855	80.7394604165647	1	1	L3	Tumor1	UPN248-A2
TMA1_cogjfcod-1	TMA1_aefpdeib-1	63.7749943915275	52.6712440687461	1	1	Tumor1	Tumor1	UPN248-A2
TMA1_cogjgelo-1	TMA1_aefpdeib-1	74.8446082494023	28.5294657657047	0	1	Tumor2	Tumor1	UPN248-A2
TMA1_cohaidcj-1	TMA1_aefpdeib-1	59.6823813380622	90.1666428767547	2	1	Tumor2	Tumor1	UPN248-A2
TMA1_coheaonk-1	TMA1_aefpdeib-1	46.4961659686401	138.528456974593	3	1	M5	Tumor1	UPN248-A2
TMA1_cokmfobo-1	TMA1_aefpdeib-1	44.2488804395395	180.226346899281	4	1	Tumor2	Tumor1	UPN248-A2
TMA1_afccckgf-1	TMA1_afccbebn-1	7.89825410563952	337.692114408938	7	1	M4	M3	UPN248-A2
TMA1_dghmeaog-1	TMA1_afccbebn-1	70.2749756708853	114.456276949216	2	1	Tumor1	M3	UPN248-A2
TMA1_dgieeeki-1	TMA1_afccbebn-1	56.4229513449674	198.093757216531	4	1	Tumor2	M3	UPN248-A2
TMA1_dgifpcoc-1	TMA1_afccbebn-1	57.9213415120791	158.398963477981	3	1	Tumor1	M3	UPN248-A2
TMA1_afccbebn-1	TMA1_afccckgf-1	7.89825410563952	157.692114408938	3	1	M3	M4	UPN248-A2
TMA1_dgfbjkmk-1	TMA1_afccckgf-1	67.3220481812605	325.655955518516	7	1	Tumor1	M4	UPN248-A2
TMA1_dgfedjha-1	TMA1_afccckgf-1	84.6773579186672	271.015338074621	6	1	Tumor2	M4	UPN248-A2
TMA1_dgfiilad-1	TMA1_afccckgf-1	28.5742521461818	10.0000962033268	0	1	F1	M4	UPN248-A2
TMA1_dgflpgok-1	TMA1_afccckgf-1	13.743837293319	40.617191371936	0	1	F1	M4	UPN248-A2
TMA1_afcfclhf-1	TMA1_afceijpc-1	29.5160043307354	296.732062897335	6	1	Tumor1	L3	UPN248-A2
TMA1_afcijfoa-1	TMA1_afceijpc-1	48.7828192473744	51.7492343618218	1	1	Tumor2	L3	UPN248-A2
TMA1_dghljcch-1	TMA1_afceijpc-1	44.070760271908	131.548294454074	2	1	L2	L3	UPN248-A2
TMA1_dghlnaic-1	TMA1_afceijpc-1	23.4136873049073	252.193055425167	5	1	M4	L3	UPN248-A2
TMA1_dgiifjba-1	TMA1_afceijpc-1	40.8519370929456	97.7325341262586	2	1	M4	L3	UPN248-A2
TMA1_afceijpc-1	TMA1_afcfclhf-1	29.5160043307354	116.732062897335	2	1	L3	Tumor1	UPN248-A2
TMA1_dgfndkmb-1	TMA1_afcfclhf-1	95.4195975342156	34.9012989263622	0	1	F3	Tumor1	UPN248-A2
TMA1_dghlnaic-1	TMA1_afcfclhf-1	20.8382087273488	168.738777444486	3	1	M4	Tumor1	UPN248-A2
TMA1_dghmeaog-1	TMA1_afcfclhf-1	69.2228119357982	28.8205675477757	0	1	Tumor1	Tumor1	UPN248-A2
TMA1_dgifpcoc-1	TMA1_afcfclhf-1	37.0681501716601	345.507593662818	7	1	Tumor1	Tumor1	UPN248-A2
TMA1_dgmmdadm-1	TMA1_afcfclhf-1	48.7594051580783	209.393884310847	4	1	Tumor4	Tumor1	UPN248-A2
TMA1_afchaijo-1	TMA1_afcgppli-1	20.833853967519	184.128765362598	4	1	Tumor2	Tumor1	UPN248-A2
TMA1_ddcojjlo-1	TMA1_afcgppli-1	30.5879338534959	108.42742885675	2	1	Tumor1	Tumor1	UPN248-A2
TMA1_ddfdpbjg-1	TMA1_afcgppli-1	56.3705545964924	8.83528682061751	0	1	F3	Tumor1	UPN248-A2
TMA1_ddfgchlm-1	TMA1_afcgppli-1	81.4923421269302	322.379623506061	7	1	Tumor2	Tumor1	UPN248-A2
TMA1_afcgppli-1	TMA1_afchaijo-1	20.833853967519	4.12876536259779	0	1	Tumor1	Tumor2	UPN248-A2
TMA1_ddcojjlo-1	TMA1_afchaijo-1	32.4791094359619	69.9956255033172	1	1	Tumor1	Tumor2	UPN248-A2
TMA1_ddfapdoi-1	TMA1_afchaijo-1	48.8830085495622	206.628014109323	4	1	Tumor1	Tumor2	UPN248-A2
TMA1_ddfbbkle-1	TMA1_afchaijo-1	49.9431233587898	179.30537676695	3	1	Tumor3	Tumor2	UPN248-A2
TMA1_ddfgbgbj-1	TMA1_afchbikg-1	86.6711341588302	84.2326852872098	1	1	Tumor1	Tumor4	UPN248-A2
TMA1_dfbpekdp-1	TMA1_afchbikg-1	50.7333170713247	308.601246175705	6	1	Tumor2	Tumor4	UPN248-A2
TMA1_dfbpgold-1	TMA1_afchbikg-1	31.8692597849131	20.7763303205838	0	1	Tumor4	Tumor4	UPN248-A2
TMA1_dgffkcjo-1	TMA1_afchbikg-1	86.4544240694331	233.641781876373	5	1	Tumor1	Tumor4	UPN248-A2
TMA1_dghocagc-1	TMA1_afchbikg-1	99.5833061506854	192.872591485503	4	1	F3	Tumor4	UPN248-A2
TMA1_afceijpc-1	TMA1_afcijfoa-1	48.7828192473744	231.749234361822	5	1	L3	Tumor2	UPN248-A2
TMA1_afcfclhf-1	TMA1_afcijfoa-1	66.8488901809406	255.33422930528	5	1	Tumor1	Tumor2	UPN248-A2
TMA1_dgffkcjo-1	TMA1_afcijfoa-1	64.9012800434293	24.8490825308408	0	1	Tumor1	Tumor2	UPN248-A2
TMA1_dgfndkmb-1	TMA1_afcijfoa-1	62.1545453899889	350.671243977532	7	1	F3	Tumor2	UPN248-A2
TMA1_dghmeaog-1	TMA1_afcijfoa-1	53.7726228966254	324.401962626374	7	1	Tumor1	Tumor2	UPN248-A2
TMA1_dghocagc-1	TMA1_afcijfoa-1	75.8456511398718	80.0809304327168	1	1	F3	Tumor2	UPN248-A2
TMA1_dgifpcoc-1	TMA1_afcijfoa-1	76.3402014152402	284.383597331086	6	1	Tumor1	Tumor2	UPN248-A2
TMA1_dgiifjba-1	TMA1_afcijfoa-1	35.7641901250866	176.519987532921	3	1	M4	Tumor2	UPN248-A2
TMA1_affbhmkh-1	TMA1_affbcoom-1	56.775195651891	20.2610464752644	0	1	L1	Tumor1	UPN248-A2
TMA1_dgelihng-1	TMA1_affbcoom-1	36.5428715405377	101.737091540551	2	1	Tumor1	Tumor1	UPN248-A2
TMA1_dgembkha-1	TMA1_affbcoom-1	20.138853268939	122.107871064638	2	1	F3	Tumor1	UPN248-A2
TMA1_dgfaheje-1	TMA1_affbcoom-1	30.3348377548137	301.241179766708	6	1	Tumor1	Tumor1	UPN248-A2
TMA1_dgneddbe-1	TMA1_affbcoom-1	43.1936962137838	210.541207319107	4	1	Tumor1	Tumor1	UPN248-A2
TMA1_affbcoom-1	TMA1_affbhmkh-1	56.775195651891	200.261046475264	4	1	Tumor1	L1	UPN248-A2
TMA1_dgelihng-1	TMA1_affbhmkh-1	62.7993607058757	165.12841503598	3	1	Tumor1	L1	UPN248-A2
TMA1_dgembkha-1	TMA1_affbhmkh-1	64.0192302724946	182.329856293157	4	1	F3	L1	UPN248-A2
TMA1_dgfaheje-1	TMA1_affbhmkh-1	59.0554811232817	230.543501350559	5	1	Tumor1	L1	UPN248-A2
TMA1_dgggmnno-1	TMA1_affbhmkh-1	15.009779793727	311.502589458223	6	1	Tumor1	L1	UPN248-A2
TMA1_dgghamjb-1	TMA1_affbhmkh-1	20.4103440913997	351.305214446216	7	1	Tumor2	L1	UPN248-A2
TMA1_dgghblaf-1	TMA1_affbhmkh-1	23.1405297019176	335.492109448908	7	1	Tumor4	L1	UPN248-A2
TMA1_affcblgn-1	TMA1_affbnikk-1	66.1003420200531	75.9104804924555	1	1	M1	L5	UPN248-A2
TMA1_dggceabn-1	TMA1_affbnikk-1	59.9652053099475	91.4576431943493	2	1	Tumor1	L5	UPN248-A2
TMA1_dggecgmk-1	TMA1_affbnikk-1	46.4149170279837	19.5006848253558	0	1	F3	L5	UPN248-A2
TMA1_dgggegeh-1	TMA1_affbnikk-1	95.3239348634428	234.873985285666	5	1	M5	L5	UPN248-A2
TMA1_dgkgccoi-1	TMA1_affbnikk-1	65.1067744523698	275.963842849471	6	1	Tumor1	L5	UPN248-A2
TMA1_affbnikk-1	TMA1_affcblgn-1	66.1003420200531	255.910480492455	5	1	L5	M1	UPN248-A2
TMA1_dfefnngo-1	TMA1_affcblgn-1	15.1100888246366	64.5089532464605	1	1	Tumor2	M1	UPN248-A2
TMA1_dggceabn-1	TMA1_affcblgn-1	18.1025903547435	193.304941811933	4	1	Tumor1	M1	UPN248-A2
TMA1_dggecgmk-1	TMA1_affcblgn-1	55.9358263266174	299.637806566989	6	1	F3	M1	UPN248-A2
TMA1_dgfaheje-1	TMA1_affclokn-1	44.7587381947361	128.874467284005	2	1	Tumor1	Tumor2	UPN248-A2
TMA1_dgggmnno-1	TMA1_affclokn-1	71.8652904851886	74.3517555831581	1	1	Tumor1	Tumor2	UPN248-A2
TMA1_dgghamjb-1	TMA1_affclokn-1	82.8320352580855	69.052282985789	1	1	Tumor2	Tumor2	UPN248-A2
TMA1_dgghblaf-1	TMA1_affclokn-1	77.1278143559377	66.7112485419772	1	1	Tumor4	Tumor2	UPN248-A2
TMA1_dgjbjimb-1	TMA1_affclokn-1	56.3216372072337	178.554372244065	3	1	Tumor2	Tumor2	UPN248-A2
TMA1_dgjnonop-1	TMA1_affclokn-1	41.3854333480826	230.619319649625	5	1	Tumor2	Tumor2	UPN248-A2
TMA1_akdgmefa-1	TMA1_affedmkh-1	14.4435308006487	159.061503441366	3	1	L1	F2	UPN248-A2
TMA1_akdhmbce-1	TMA1_affedmkh-1	37.4726068899402	331.434585769224	7	1	Tumor1	F2	UPN248-A2
TMA1_akdojnck-1	TMA1_affedmkh-1	92.9651684713902	68.5462916362796	1	1	Tumor1	F2	UPN248-A2
TMA1_akfeelbi-1	TMA1_affedmkh-1	32.3943813738638	259.243577076027	5	1	F3	F2	UPN248-A2
TMA1_akndgckg-1	TMA1_afffamkj-1	42.6581444651472	229.436406727213	5	1	M1	Tumor1	UPN248-A2
TMA1_aknelkha-1	TMA1_afffamkj-1	52.7042298120575	49.9822431730271	1	1	M5	Tumor1	UPN248-A2
TMA1_aknnkikb-1	TMA1_afffamkj-1	59.2070607145462	317.53614062802	7	1	Tumor1	Tumor1	UPN248-A2
TMA1_aknppemo-1	TMA1_afffamkj-1	56.9961401402136	286.622610194335	6	1	Tumor3	Tumor1	UPN248-A2
TMA1_dhicndno-1	TMA1_affhhejo-1	63.6529616610046	86.8396006815801	1	1	Tumor2	M3	UPN248-A2
TMA1_dhidijdm-1	TMA1_affhhejo-1	58.4864560653095	27.1030690996664	0	1	M2	M3	UPN248-A2
TMA1_dhigngmi-1	TMA1_affhhejo-1	90.3176617292375	212.872597484609	4	1	Tumor2	M3	UPN248-A2
TMA1_dhildldb-1	TMA1_affhhejo-1	39.0680090872275	303.488677214712	6	1	M1	M3	UPN248-A2
TMA1_dhimahce-1	TMA1_affhhejo-1	80.5763633909759	282.712775108418	6	1	Tumor2	M3	UPN248-A2
TMA1_npbjkhjl-1	TMA1_affhhejo-1	95.4060279826115	200.948161643819	4	1	Tumor1	M3	UPN248-A2
TMA1_akimdkbi-1	TMA1_affloafa-1	81.8619272540833	273.289458372514	6	1	F3	Tumor2	UPN248-A2
TMA1_akmdeodd-1	TMA1_affloafa-1	89.2020684462155	210.124324696405	4	1	M1	Tumor2	UPN248-A2
TMA1_akmneomn-1	TMA1_affloafa-1	62.6770578760196	127.780597167042	2	1	Tumor4	Tumor2	UPN248-A2
TMA1_cjiccdfg-1	TMA1_affloafa-1	63.2109703692826	33.3655095248446	0	1	Tumor3	Tumor2	UPN248-A2
TMA1_afhfeepl-1	TMA1_afgpdklh-1	58.2929804310553	246.487579862006	5	1	M9	Tumor1	UPN248-A2
TMA1_dgcoajbp-1	TMA1_afgpdklh-1	89.5502931977163	54.2934116577726	1	1	Tumor2	Tumor1	UPN248-A2
TMA1_dgljfhal-1	TMA1_afgpdklh-1	76.8364922104454	344.142977981972	7	1	L1	Tumor1	UPN248-A2
TMA1_dhpbhgkl-1	TMA1_afgpdklh-1	88.7154731279691	260.606577523662	5	1	L3	Tumor1	UPN248-A2
TMA1_dhpdohec-1	TMA1_afgpdklh-1	68.3498177697572	69.4839087536994	1	1	Tumor2	Tumor1	UPN248-A2
TMA1_dhpeogid-1	TMA1_afgpdklh-1	61.1899841123854	327.362103076397	7	1	Tumor1	Tumor1	UPN248-A2
TMA1_dhplkpfp-1	TMA1_afgpdklh-1	64.4572615897063	190.849085129476	4	1	Olig1	Tumor1	UPN248-A2
TMA1_dhppghon-1	TMA1_afgpdklh-1	66.4642179080219	206.972789842572	4	1	Tumor1	Tumor1	UPN248-A2
TMA1_diaabjfm-1	TMA1_afgpdklh-1	76.3574639103275	238.358677703983	5	1	L1	Tumor1	UPN248-A2
TMA1_afhbafei-1	TMA1_afhapnan-1	41.7742153827988	88.3241559218212	1	1	L3	L1	UPN248-A2
TMA1_dgdbmgfj-1	TMA1_afhapnan-1	48.4582127369796	335.884632134592	7	1	L6	L1	UPN248-A2
TMA1_dgddfhkd-1	TMA1_afhapnan-1	98.8590549604295	253.441462357273	5	1	M1	L1	UPN248-A2
TMA1_dgdepbnp-1	TMA1_afhapnan-1	50.1100632299414	215.088298163019	4	1	M4	L1	UPN248-A2
TMA1_dgdkoomk-1	TMA1_afhapnan-1	56.9981959249866	38.3567902168521	0	1	Tumor2	L1	UPN248-A2
TMA1_dgdnbeij-1	TMA1_afhapnan-1	32.9210287889701	10.5106029216259	0	1	M4	L1	UPN248-A2
TMA1_dgefhnad-1	TMA1_afhapnan-1	37.7351892387414	155.901184884573	3	1	B1	L1	UPN248-A2
TMA1_dgefjljj-1	TMA1_afhapnan-1	44.8932023309342	129.08784340042	2	1	F1	L1	UPN248-A2
TMA1_dhhlpblp-1	TMA1_afhapnan-1	62.846321015427	198.702414463353	4	1	L1	L1	UPN248-A2
TMA1_afhapnan-1	TMA1_afhbafei-1	41.7742153827988	268.324155921821	5	1	L1	L3	UPN248-A2
TMA1_dgdkoomk-1	TMA1_afhbafei-1	43.9406065975341	351.643803420749	7	1	Tumor2	L3	UPN248-A2
TMA1_dgdnbeij-1	TMA1_afhbafei-1	47.4158858487491	311.063037713792	6	1	M4	L3	UPN248-A2
TMA1_dgdpbaof-1	TMA1_afhbafei-1	39.4223639827948	151.45829766051	3	1	F2	L3	UPN248-A2
TMA1_dgefhnad-1	TMA1_afhbafei-1	44.3447228634809	216.454014091231	4	1	B1	L3	UPN248-A2
TMA1_dgefjljj-1	TMA1_afhbafei-1	30.3253653841578	193.17343258047	4	1	F1	L3	UPN248-A2
TMA1_npahoaoo-1	TMA1_afhbafei-1	39.3488672063123	79.4997971993013	1	1	Tumor2	L3	UPN248-A2
TMA1_ddaifaog-1	TMA1_afhbjeea-1	71.6150469696758	122.801370141854	2	1	F3	M2	UPN248-A2
TMA1_ddckapen-1	TMA1_afhbjeea-1	15.1439456113115	282.966231228648	6	1	Tumor2	M2	UPN248-A2
TMA1_dddbalck-1	TMA1_afhbjeea-1	6.97822241777069	8.72543539162126	0	1	Tumor1	M2	UPN248-A2
TMA1_afgpdklh-1	TMA1_afhfeepl-1	58.2929804310553	66.4875798620064	1	1	Tumor1	M9	UPN248-A2
TMA1_afhfffgm-1	TMA1_afhfeepl-1	11.2536483782771	232.325609627637	5	1	Olig1	M9	UPN248-A2
TMA1_dhpeogid-1	TMA1_afhfeepl-1	77.5298065487847	15.2951223340796	0	1	Tumor1	M9	UPN248-A2
TMA1_dhppghon-1	TMA1_afhfeepl-1	42.8681215407314	147.064557148885	3	1	Tumor1	M9	UPN248-A2
TMA1_afhfeepl-1	TMA1_afhfffgm-1	11.2536483782771	52.3256096276372	1	1	M9	Olig1	UPN248-A2
TMA1_dhpbhgkl-1	TMA1_afhfffgm-1	29.6371519741635	301.8838100178	6	1	L3	Olig1	UPN248-A2
TMA1_diaabjfm-1	TMA1_afhfffgm-1	10.2701778563799	194.932820948863	4	1	L1	Olig1	UPN248-A2
TMA1_afhimlfi-1	TMA1_afhijlef-1	30.6119141511323	196.130685641418	4	1	Tumor2	Tumor1	UPN248-A2
TMA1_afhlelol-1	TMA1_afhijlef-1	61.106145804169	296.202846952421	6	1	M3	Tumor1	UPN248-A2
TMA1_cjfaifeb-1	TMA1_afhijlef-1	75.8737343159396	269.219756234695	5	1	Tumor2	Tumor1	UPN248-A2
TMA1_cjfdchco-1	TMA1_afhijlef-1	90.2875392805466	312.700107380242	6	1	Tumor2	Tumor1	UPN248-A2
TMA1_cjfeoejm-1	TMA1_afhijlef-1	80.0726029441315	323.296411562476	7	1	Tumor1	Tumor1	UPN248-A2
TMA1_cjgincnh-1	TMA1_afhijlef-1	43.4214647348521	242.915425694638	5	1	Tumor1	Tumor1	UPN248-A2
TMA1_cjhfhbfh-1	TMA1_afhijlef-1	43.6981187393675	215.188179658013	4	1	Tumor1	Tumor1	UPN248-A2
TMA1_afhijlef-1	TMA1_afhimlfi-1	30.6119141511323	16.1306856414179	0	1	Tumor1	Tumor2	UPN248-A2
TMA1_cjgincnh-1	TMA1_afhimlfi-1	31.6571858522863	287.722585749876	6	1	Tumor1	Tumor2	UPN248-A2
TMA1_cjhfhbfh-1	TMA1_afhimlfi-1	17.8292402675875	249.286380167926	5	1	Tumor1	Tumor2	UPN248-A2
TMA1_cgjclfae-1	TMA1_afhkgiog-1	59.950153278174	342.871024133859	7	1	Tumor1	Tumor2	UPN248-A2
TMA1_cgjigegn-1	TMA1_afhkgiog-1	64.67238067444	28.5294312703057	0	1	Tumor1	Tumor2	UPN248-A2
TMA1_cgknafop-1	TMA1_afhkgiog-1	91.9850079822615	84.0959035515845	1	1	Tumor2	Tumor2	UPN248-A2
TMA1_cgmifndg-1	TMA1_afhkgiog-1	97.9240190043918	240.631134598395	5	1	Tumor1	Tumor2	UPN248-A2
TMA1_cgmjkhfn-1	TMA1_afhkgiog-1	73.4356016928255	193.219142155606	4	1	Tumor1	Tumor2	UPN248-A2
TMA1_afhijlef-1	TMA1_afhlelol-1	61.106145804169	116.202846952421	2	1	Tumor1	M3	UPN248-A2
TMA1_afhimlfi-1	TMA1_afhlelol-1	72.9748881827606	140.597572471593	3	1	Tumor2	M3	UPN248-A2
TMA1_cjfaifeb-1	TMA1_afhlelol-1	35.035749896759	216.90790680369	4	1	Tumor2	M3	UPN248-A2
TMA1_cjfdchco-1	TMA1_afhlelol-1	36.1358148067765	341.398325475695	7	1	Tumor2	M3	UPN248-A2
TMA1_cjfeoejm-1	TMA1_afhlelol-1	37.8627463841852	10.6066738123271	0	1	Tumor1	M3	UPN248-A2
TMA1_cjgincnh-1	TMA1_afhlelol-1	49.4678794919196	160.924247126755	3	1	Tumor1	M3	UPN248-A2
TMA1_cjghahoa-1	TMA1_afhndmkp-1	85.3622541757279	77.9706860623014	1	1	Tumor1	Tumor2	UPN248-A2
TMA1_cjgnipfg-1	TMA1_afhndmkp-1	55.7599931001625	236.122073113681	5	1	Tumor2	Tumor2	UPN248-A2
TMA1_cjmdflef-1	TMA1_afhndmkp-1	60.8089249178498	336.825634037765	7	1	Tumor1	Tumor2	UPN248-A2
TMA1_cjmeikbb-1	TMA1_afhndmkp-1	65.5321387220231	322.65468772225	7	1	M4	Tumor2	UPN248-A2
TMA1_afhodejj-1	TMA1_afhnkjmg-1	85.1268483548024	252.774429241091	5	1	M5	L1	UPN248-A2
TMA1_cjflmgjl-1	TMA1_afhnkjmg-1	91.2878985283834	304.331729492512	6	1	Tumor3	L1	UPN248-A2
TMA1_cjfpddah-1	TMA1_afhnkjmg-1	70.3615867339973	294.049206251359	6	1	M4	L1	UPN248-A2
TMA1_cjhjikbk-1	TMA1_afhnkjmg-1	80.4119093541934	238.949786221926	5	1	F3	L1	UPN248-A2
TMA1_dhpbnkoi-1	TMA1_afhnkjmg-1	75.2238182591815	6.2728771204753	0	1	M4	L1	UPN248-A2
TMA1_dhpnmcgb-1	TMA1_afhnkjmg-1	61.2823839661427	101.16014800294	2	1	Tumor2	L1	UPN248-A2
TMA1_diaabjfm-1	TMA1_afhnkjmg-1	91.7020748700325	34.8024720703152	0	1	L1	L1	UPN248-A2
TMA1_akliaffm-1	TMA1_afhodejj-1	69.667022900568	178.904841417047	3	1	Tumor1	M5	UPN248-A2
TMA1_cjflladp-1	TMA1_afhodejj-1	62.8819639357446	3.65023894732184	0	1	Tumor1	M5	UPN248-A2
TMA1_cjfpddah-1	TMA1_afhodejj-1	56.5174296003703	17.5633306916311	0	1	M4	M5	UPN248-A2
TMA1_cjfpmjop-1	TMA1_afhodejj-1	58.8517552571018	350.276731987697	7	1	Tumor1	M5	UPN248-A2
TMA1_cjgeibmn-1	TMA1_afhodejj-1	99.0109300949588	324.160425445556	7	1	Tumor1	M5	UPN248-A2
TMA1_cjhjikbk-1	TMA1_afhodejj-1	20.465102038107	142.64069885127	3	1	F3	M5	UPN248-A2
TMA1_cjhjnoig-1	TMA1_afhodejj-1	51.1826274099065	244.148264236094	5	1	M4	M5	UPN248-A2
TMA1_cjfjhiia-1	TMA1_afholhep-1	22.4155066880194	91.7313571978314	2	1	Tumor1	Tumor1	UPN248-A2
TMA1_cjfjinnm-1	TMA1_afholhep-1	20.6483359419151	244.735992834799	5	1	Tumor2	Tumor1	UPN248-A2
TMA1_cjghahoa-1	TMA1_afholhep-1	94.0122721199243	350.680922568395	7	1	Tumor1	Tumor1	UPN248-A2
TMA1_cjghaold-1	TMA1_afholhep-1	94.0867257652594	0.729413176051935	0	1	Tumor2	Tumor1	UPN248-A2
TMA1_cjhmablc-1	TMA1_afholhep-1	29.0431675301928	134.375386106432	2	1	M1	Tumor1	UPN248-A2
TMA1_aklimfeh-1	TMA1_aficnabp-1	35.6606716720902	110.333654346188	2	1	M5	M2	UPN248-A2
TMA1_ddcapfek-1	TMA1_aficnabp-1	83.0282329618496	53.6866195497151	1	1	Tumor1	M2	UPN248-A2
TMA1_dhffnajj-1	TMA1_aficnabp-1	94.5010982429427	191.794614339206	4	1	Tumor1	M2	UPN248-A2
TMA1_dhfofbil-1	TMA1_aficnabp-1	12.9950135736369	320.092715637116	7	1	Tumor1	M2	UPN248-A2
TMA1_dhgdadgc-1	TMA1_aficnabp-1	48.2536613873797	213.235958670707	4	1	Tumor1	M2	UPN248-A2
TMA1_dhgdckbj-1	TMA1_aficnabp-1	62.6773989327501	230.094530527706	5	1	Tumor3	M2	UPN248-A2
TMA1_baaccdpn-1	TMA1_afidnkan-1	51.2177332276206	158.738011794758	3	1	Tumor2	F3	UPN248-A2
TMA1_baagemmg-1	TMA1_afidnkan-1	25.1116991326479	296.302980254799	6	1	Tumor2	F3	UPN248-A2
TMA1_baaihgfh-1	TMA1_afidnkan-1	29.8590123999441	135.868603490515	3	1	F3	F3	UPN248-A2
TMA1_ddadocco-1	TMA1_afidnkan-1	51.4707750548571	307.828313088541	6	1	Tumor2	F3	UPN248-A2
TMA1_ddappefg-1	TMA1_afidnkan-1	69.8487161257586	41.8303185726448	0	1	Tumor1	F3	UPN248-A2
TMA1_ddbjlncp-1	TMA1_afidnkan-1	23.7951521321816	34.3142089979891	0	1	Tumor2	F3	UPN248-A2
TMA1_baajmeeg-1	TMA1_afjbgmnp-1	17.0446253969651	157.340868543134	3	1	F3	L1	UPN248-A2
TMA1_baamfghk-1	TMA1_afjbgmnp-1	43.9403675630403	52.2728290459931	1	1	Tumor1	L1	UPN248-A2
TMA1_bacanbmp-1	TMA1_afjbgmnp-1	13.0170742752999	322.116910918556	7	1	Tumor1	L1	UPN248-A2
TMA1_ahblfgkj-1	TMA1_ahbldibl-1	26.7419690016158	354.156470685954	7	1	Tumor2	Tumor1	UPN248-A2
TMA1_jjefjife-1	TMA1_ahbldibl-1	76.7069844474307	321.984213850005	7	1	Tumor5	Tumor1	UPN248-A2
TMA1_ahbldibl-1	TMA1_ahblfgkj-1	26.7419690016158	174.156470685954	3	1	Tumor1	Tumor2	UPN248-A2
TMA1_jjdnmlfk-1	TMA1_ahblfgkj-1	82.5810453022628	330.769624563304	7	1	Tumor5	Tumor2	UPN248-A2
TMA1_jjebmobi-1	TMA1_ahblfgkj-1	32.8887498659873	7.22232270008215	0	1	Tumor5	Tumor2	UPN248-A2
TMA1_jjfcneoh-1	TMA1_ahblhdcj-1	93.5646474857054	303.75782356155	6	1	Tumor2	Tumor5	UPN248-A2
TMA1_jjfdogmo-1	TMA1_ahblhdcj-1	63.117184222283	39.7047939140263	0	1	M2	Tumor5	UPN248-A2
TMA1_jjfehafg-1	TMA1_ahblhdcj-1	76.6991022156471	57.7850668143959	1	1	Tumor2	Tumor5	UPN248-A2
TMA1_jjfhafii-1	TMA1_ahblhdcj-1	25.6511203708874	268.4390493093	5	1	Tumor2	Tumor5	UPN248-A2
TMA1_jjfkgblp-1	TMA1_ahblhdcj-1	90.9307476507318	130.611434290351	2	1	Tumor3	Tumor5	UPN248-A2
TMA1_jjfkgnib-1	TMA1_ahblhdcj-1	80.6643766939496	122.679529577792	2	1	Tumor5	Tumor5	UPN248-A2
TMA1_jjfnddbg-1	TMA1_ahblhdcj-1	95.1545791151015	164.8251428121	3	1	Tumor5	Tumor5	UPN248-A2
TMA1_ahbnbfie-1	TMA1_ahbmpgoo-1	74.1989662795768	46.6077318623344	1	1	Tumor3	Tumor1	UPN248-A2
TMA1_jjgbodme-1	TMA1_ahbmpgoo-1	52.3711013211008	165.655965126907	3	1	Tumor2	Tumor1	UPN248-A2
TMA1_jjgpjmad-1	TMA1_ahbmpgoo-1	76.0214523126957	192.826677239684	4	1	Tumor1	Tumor1	UPN248-A2
TMA1_jjhapfod-1	TMA1_ahbmpgoo-1	52.5574984144342	240.70045660105	5	1	Tumor2	Tumor1	UPN248-A2
TMA1_jjklcegh-1	TMA1_ahbmpgoo-1	20.0388803994306	314.46320328129	6	1	Tumor2	Tumor1	UPN248-A2
TMA1_jjoapoap-1	TMA1_ahbmpgoo-1	52.1988600203002	51.0226244973516	1	1	Tumor2	Tumor1	UPN248-A2
TMA1_jjkjommf-1	TMA1_ahbnbfie-1	63.5971485701327	301.919958075232	6	1	Tumor2	Tumor3	UPN248-A2
TMA1_jjnndjed-1	TMA1_ahbnbfie-1	56.0109142519331	100.875751352885	2	1	Tumor2	Tumor3	UPN248-A2
TMA1_jjoapoap-1	TMA1_ahbnbfie-1	22.5164247701073	216.327938292261	4	1	Tumor2	Tumor3	UPN248-A2
TMA1_jjobllja-1	TMA1_ahbnbfie-1	19.4860063176781	151.159865348805	3	1	M5	Tumor3	UPN248-A2
TMA1_jjocdjdm-1	TMA1_ahbnbfie-1	36.6885380218323	50.7953232207399	1	1	Tumor1	Tumor3	UPN248-A2
TMA1_jmdjehhp-1	TMA1_ahccljba-1	43.214149542321	126.571125309508	2	1	Tumor4	Tumor1	UPN248-A2
TMA1_jmelmcbp-1	TMA1_ahccljba-1	34.1322687133671	65.8283511797349	1	1	Tumor2	Tumor1	UPN248-A2
TMA1_jmendefh-1	TMA1_ahccljba-1	27.0349070208608	74.7348522791008	1	1	Tumor1	Tumor1	UPN248-A2
TMA1_jmgidmji-1	TMA1_ahccljba-1	87.8289028010321	223.664982460632	4	1	Tumor4	Tumor1	UPN248-A2
